timestamp,cell_id,ue_id,severity,module,event_code,message
2026-07-01 08:08:00,XYZ402,UE10248,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 09:09:00,XYZ403,UE10249,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 10:10:00,XYZ402,UE10250,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 11:11:00,XYZ401,UE10251,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 12:12:00,XYZ402,UE10252,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 13:13:00,XYZ403,UE10253,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 14:14:00,XYZ402,UE10254,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 15:15:00,XYZ402,UE10255,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 16:16:00,XYZ401,UE10256,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 17:17:00,XYZ403,UE10257,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 18:18:00,XYZ401,UE10258,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 19:19:00,XYZ403,UE10259,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 20:20:00,XYZ402,UE10260,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 21:21:00,XYZ401,UE10261,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 22:22:00,XYZ401,UE10262,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 23:23:00,XYZ403,UE10263,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 00:24:00,XYZ403,UE10264,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 01:25:00,XYZ401,UE10265,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 02:26:00,XYZ403,UE10266,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 03:27:00,XYZ401,UE10267,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 04:28:00,XYZ403,UE10268,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 05:29:00,XYZ402,UE10269,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 06:30:00,XYZ403,UE10270,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 07:31:00,XYZ403,UE10271,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 08:32:00,XYZ402,UE10272,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 09:33:00,XYZ402,UE10273,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 10:34:00,XYZ402,UE10274,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 11:35:00,XYZ402,UE10275,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 12:36:00,XYZ401,UE10276,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 13:37:00,XYZ402,UE10277,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 14:38:00,XYZ402,UE10278,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 15:39:00,XYZ403,UE10279,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 16:40:00,XYZ401,UE10280,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 17:41:00,XYZ401,UE10281,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 18:42:00,XYZ402,UE10282,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 19:43:00,XYZ401,UE10283,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 20:44:00,XYZ401,UE10284,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 21:45:00,XYZ402,UE10285,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 22:46:00,XYZ403,UE10286,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 23:47:00,XYZ401,UE10287,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 00:48:00,XYZ401,UE10288,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 01:49:00,XYZ403,UE10289,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 02:50:00,XYZ403,UE10290,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 03:51:00,XYZ402,UE10291,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 04:52:00,XYZ401,UE10292,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 05:53:00,XYZ401,UE10293,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 06:54:00,XYZ401,UE10294,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 07:55:00,XYZ403,UE10295,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 08:56:00,XYZ401,UE10296,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 09:57:00,XYZ403,UE10297,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 10:58:00,XYZ401,UE10298,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 11:59:00,XYZ402,UE10299,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 12:00:00,XYZ403,UE10300,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 13:01:00,XYZ403,UE10301,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 14:02:00,XYZ401,UE10302,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 15:03:00,XYZ401,UE10303,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 16:04:00,XYZ403,UE10304,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 17:05:00,XYZ401,UE10305,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 18:06:00,XYZ403,UE10306,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 19:07:00,XYZ401,UE10307,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 20:08:00,XYZ402,UE10308,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 21:09:00,XYZ403,UE10309,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 22:10:00,XYZ401,UE10310,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 23:11:00,XYZ403,UE10311,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 00:12:00,XYZ403,UE10312,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 01:13:00,XYZ402,UE10313,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 02:14:00,XYZ401,UE10314,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 03:15:00,XYZ402,UE10315,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 04:16:00,XYZ401,UE10316,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 05:17:00,XYZ402,UE10317,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 06:18:00,XYZ401,UE10318,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 07:19:00,XYZ401,UE10319,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 08:20:00,XYZ403,UE10320,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 09:21:00,XYZ402,UE10321,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 10:22:00,XYZ401,UE10322,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 11:23:00,XYZ402,UE10323,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 12:24:00,XYZ401,UE10324,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 13:25:00,XYZ402,UE10325,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 14:26:00,XYZ401,UE10326,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 15:27:00,XYZ401,UE10327,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 16:28:00,XYZ402,UE10328,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 17:29:00,XYZ403,UE10329,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 18:30:00,XYZ401,UE10330,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 19:31:00,XYZ402,UE10331,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 20:32:00,XYZ402,UE10332,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 21:33:00,XYZ403,UE10333,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 22:34:00,XYZ403,UE10334,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 23:35:00,XYZ401,UE10335,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 00:36:00,XYZ402,UE10336,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 01:37:00,XYZ401,UE10337,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 02:38:00,XYZ403,UE10338,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 03:39:00,XYZ403,UE10339,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 04:40:00,XYZ402,UE10340,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 05:41:00,XYZ403,UE10341,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 06:42:00,XYZ401,UE10342,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 07:43:00,XYZ401,UE10343,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 08:44:00,XYZ401,UE10344,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 09:45:00,XYZ402,UE10345,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 10:46:00,XYZ401,UE10346,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 11:47:00,XYZ401,UE10347,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 12:48:00,XYZ402,UE10348,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 13:49:00,XYZ403,UE10349,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 14:50:00,XYZ401,UE10350,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 15:51:00,XYZ403,UE10351,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 16:52:00,XYZ401,UE10352,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 17:53:00,XYZ403,UE10353,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 18:54:00,XYZ401,UE10354,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 19:55:00,XYZ403,UE10355,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 20:56:00,XYZ401,UE10356,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 21:57:00,XYZ402,UE10357,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 22:58:00,XYZ403,UE10358,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 23:59:00,XYZ403,UE10359,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 00:00:00,XYZ402,UE10360,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 01:01:00,XYZ401,UE10361,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 02:02:00,XYZ402,UE10362,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 03:03:00,XYZ402,UE10363,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 04:04:00,XYZ401,UE10364,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 05:05:00,XYZ403,UE10365,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 06:06:00,XYZ403,UE10366,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 07:07:00,XYZ401,UE10367,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 08:08:00,XYZ401,UE10368,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 09:09:00,XYZ401,UE10369,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 10:10:00,XYZ401,UE10370,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 11:11:00,XYZ402,UE10371,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 12:12:00,XYZ401,UE10372,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 13:13:00,XYZ402,UE10373,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 14:14:00,XYZ401,UE10374,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 15:15:00,XYZ402,UE10375,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 16:16:00,XYZ402,UE10376,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 17:17:00,XYZ403,UE10377,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 18:18:00,XYZ401,UE10378,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 19:19:00,XYZ402,UE10379,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 20:20:00,XYZ402,UE10380,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 21:21:00,XYZ403,UE10381,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 22:22:00,XYZ402,UE10382,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 23:23:00,XYZ402,UE10383,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 00:24:00,XYZ403,UE10384,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 01:25:00,XYZ401,UE10385,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 02:26:00,XYZ402,UE10386,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 03:27:00,XYZ403,UE10387,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 04:28:00,XYZ401,UE10388,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 05:29:00,XYZ401,UE10389,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 06:30:00,XYZ403,UE10390,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 07:31:00,XYZ402,UE10391,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 08:32:00,XYZ401,UE10392,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 09:33:00,XYZ401,UE10393,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 10:34:00,XYZ402,UE10394,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 11:35:00,XYZ403,UE10395,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 12:36:00,XYZ401,UE10396,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 13:37:00,XYZ401,UE10397,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 14:38:00,XYZ401,UE10398,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 15:39:00,XYZ401,UE10399,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 16:40:00,XYZ402,UE10400,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 17:41:00,XYZ401,UE10401,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 18:42:00,XYZ403,UE10402,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 19:43:00,XYZ402,UE10403,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 20:44:00,XYZ402,UE10404,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 21:45:00,XYZ403,UE10405,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 22:46:00,XYZ402,UE10406,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 23:47:00,XYZ401,UE10407,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 00:48:00,XYZ401,UE10408,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 01:49:00,XYZ402,UE10409,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 02:50:00,XYZ401,UE10410,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 03:51:00,XYZ403,UE10411,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 04:52:00,XYZ401,UE10412,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 05:53:00,XYZ402,UE10413,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 06:54:00,XYZ403,UE10414,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 07:55:00,XYZ402,UE10415,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 08:56:00,XYZ402,UE10416,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 09:57:00,XYZ402,UE10417,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 10:58:00,XYZ403,UE10418,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 11:59:00,XYZ403,UE10419,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 12:00:00,XYZ401,UE10420,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 13:01:00,XYZ401,UE10421,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 14:02:00,XYZ402,UE10422,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 15:03:00,XYZ403,UE10423,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 16:04:00,XYZ401,UE10424,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 17:05:00,XYZ402,UE10425,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 18:06:00,XYZ402,UE10426,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 19:07:00,XYZ401,UE10427,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 20:08:00,XYZ402,UE10428,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 21:09:00,XYZ402,UE10429,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 22:10:00,XYZ402,UE10430,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 23:11:00,XYZ403,UE10431,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 00:12:00,XYZ403,UE10432,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 01:13:00,XYZ403,UE10433,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 02:14:00,XYZ402,UE10434,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 03:15:00,XYZ401,UE10435,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 04:16:00,XYZ403,UE10436,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 05:17:00,XYZ401,UE10437,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 06:18:00,XYZ401,UE10438,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 07:19:00,XYZ403,UE10439,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 08:20:00,XYZ401,UE10440,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 09:21:00,XYZ402,UE10441,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 10:22:00,XYZ402,UE10442,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 11:23:00,XYZ402,UE10443,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 12:24:00,XYZ402,UE10444,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 13:25:00,XYZ401,UE10445,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 14:26:00,XYZ402,UE10446,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 15:27:00,XYZ402,UE10447,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 16:28:00,XYZ402,UE10448,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 17:29:00,XYZ401,UE10449,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 18:30:00,XYZ401,UE10450,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 19:31:00,XYZ401,UE10451,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 20:32:00,XYZ402,UE10452,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 21:33:00,XYZ403,UE10453,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 22:34:00,XYZ401,UE10454,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 23:35:00,XYZ401,UE10455,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 00:36:00,XYZ403,UE10456,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 01:37:00,XYZ403,UE10457,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 02:38:00,XYZ402,UE10458,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 03:39:00,XYZ403,UE10459,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 04:40:00,XYZ402,UE10460,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 05:41:00,XYZ402,UE10461,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 06:42:00,XYZ403,UE10462,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 07:43:00,XYZ403,UE10463,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 08:44:00,XYZ403,UE10464,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 09:45:00,XYZ403,UE10465,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 10:46:00,XYZ401,UE10466,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 11:47:00,XYZ402,UE10467,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 12:48:00,XYZ403,UE10468,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 13:49:00,XYZ403,UE10469,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 14:50:00,XYZ403,UE10470,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 15:51:00,XYZ402,UE10471,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 16:52:00,XYZ401,UE10472,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 17:53:00,XYZ402,UE10473,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 18:54:00,XYZ401,UE10474,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 19:55:00,XYZ401,UE10475,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 20:56:00,XYZ401,UE10476,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 21:57:00,XYZ402,UE10477,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 22:58:00,XYZ401,UE10478,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 23:59:00,XYZ402,UE10479,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 00:00:00,XYZ403,UE10480,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 01:01:00,XYZ402,UE10481,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 02:02:00,XYZ403,UE10482,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 03:03:00,XYZ401,UE10483,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 04:04:00,XYZ402,UE10484,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 05:05:00,XYZ402,UE10485,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 06:06:00,XYZ403,UE10486,WARN,RLF,XN_TIMEOUT,Xn Preparation Timeout
2026-07-01 07:07:00,XYZ401,UE10487,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 08:08:00,XYZ401,UE10488,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 09:09:00,XYZ401,UE10489,WARN,MOBILITY,HO_PREP_FAIL,HO Request Ack Missing
2026-07-01 10:10:00,XYZ402,UE10490,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 11:11:00,XYZ402,UE10491,ERROR,VONR,BEAM_OVERLOAD,Beam Resource Congestion
2026-07-01 12:12:00,XYZ403,UE10492,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
2026-07-01 13:13:00,XYZ402,UE10493,WARN,BEAM,MSG1_FAIL,PRACH Detection Failure
2026-07-01 14:14:00,XYZ402,UE10494,WARN,RACH,T310_EXPIRY,T310 Timer Expired
2026-07-01 15:15:00,XYZ402,UE10495,ERROR,TRANSPORT,SIP_TIMEOUT,IMS SIP Timeout
