timestamp,ue_id,cell_id,event,result,cause
2026-07-01 23:00:00,UE287,XYZ403,SIP_INVITE,DROP,QOS_FLOW_FAIL
2026-07-01 00:00:00,UE288,XYZ401,SIP_BYE,DROP,NORMAL
2026-07-01 01:00:00,UE289,XYZ402,PDU_RELEASE,SUCCESS,IMS_TIMEOUT
2026-07-01 02:00:00,UE290,XYZ403,PDU_RELEASE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 03:00:00,UE291,XYZ403,PDU_RELEASE,SUCCESS,IMS_TIMEOUT
2026-07-01 04:00:00,UE292,XYZ403,SIP_BYE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 05:00:00,UE293,XYZ401,SIP_INVITE,DROP,NORMAL
2026-07-01 06:00:00,UE294,XYZ403,PDU_RELEASE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 07:00:00,UE295,XYZ401,SIP_INVITE,DROP,QOS_FLOW_FAIL
2026-07-01 08:00:00,UE296,XYZ401,PDU_RELEASE,SUCCESS,NORMAL
2026-07-01 09:00:00,UE297,XYZ401,SIP_BYE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 10:00:00,UE298,XYZ403,PDU_RELEASE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 11:00:00,UE299,XYZ403,SIP_INVITE,DROP,IMS_TIMEOUT
2026-07-01 12:00:00,UE300,XYZ403,PDU_RELEASE,DROP,QOS_FLOW_FAIL
2026-07-01 13:00:00,UE301,XYZ402,SIP_BYE,SUCCESS,IMS_TIMEOUT
2026-07-01 14:00:00,UE302,XYZ403,PDU_RELEASE,SUCCESS,NORMAL
2026-07-01 15:00:00,UE303,XYZ401,SIP_INVITE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 16:00:00,UE304,XYZ403,SIP_BYE,SUCCESS,IMS_TIMEOUT
2026-07-01 17:00:00,UE305,XYZ402,PDU_RELEASE,DROP,QOS_FLOW_FAIL
2026-07-01 18:00:00,UE306,XYZ401,SIP_BYE,SUCCESS,IMS_TIMEOUT
2026-07-01 19:00:00,UE307,XYZ401,SIP_BYE,SUCCESS,IMS_TIMEOUT
2026-07-01 20:00:00,UE308,XYZ401,PDU_RELEASE,SUCCESS,NORMAL
2026-07-01 21:00:00,UE309,XYZ403,PDU_RELEASE,SUCCESS,IMS_TIMEOUT
2026-07-01 22:00:00,UE310,XYZ403,PDU_RELEASE,SUCCESS,IMS_TIMEOUT
2026-07-01 23:00:00,UE311,XYZ402,PDU_RELEASE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 00:00:00,UE312,XYZ401,SIP_BYE,DROP,IMS_TIMEOUT
2026-07-01 01:00:00,UE313,XYZ402,SIP_BYE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 02:00:00,UE314,XYZ401,SIP_INVITE,DROP,QOS_FLOW_FAIL
2026-07-01 03:00:00,UE315,XYZ401,SIP_INVITE,SUCCESS,IMS_TIMEOUT
2026-07-01 04:00:00,UE316,XYZ402,PDU_RELEASE,DROP,NORMAL
2026-07-01 05:00:00,UE317,XYZ403,PDU_RELEASE,SUCCESS,NORMAL
2026-07-01 06:00:00,UE318,XYZ401,SIP_INVITE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 07:00:00,UE319,XYZ403,SIP_BYE,DROP,QOS_FLOW_FAIL
2026-07-01 08:00:00,UE320,XYZ403,SIP_BYE,DROP,IMS_TIMEOUT
2026-07-01 09:00:00,UE321,XYZ401,PDU_RELEASE,DROP,NORMAL
2026-07-01 10:00:00,UE322,XYZ402,SIP_INVITE,DROP,NORMAL
2026-07-01 11:00:00,UE323,XYZ401,PDU_RELEASE,SUCCESS,NORMAL
2026-07-01 12:00:00,UE324,XYZ402,SIP_INVITE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 13:00:00,UE325,XYZ403,SIP_INVITE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 14:00:00,UE326,XYZ402,SIP_INVITE,SUCCESS,IMS_TIMEOUT
2026-07-01 15:00:00,UE327,XYZ403,SIP_INVITE,SUCCESS,NORMAL
2026-07-01 16:00:00,UE328,XYZ401,SIP_BYE,DROP,IMS_TIMEOUT
2026-07-01 17:00:00,UE329,XYZ403,PDU_RELEASE,DROP,NORMAL
2026-07-01 18:00:00,UE330,XYZ401,SIP_INVITE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 19:00:00,UE331,XYZ402,SIP_INVITE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 20:00:00,UE332,XYZ402,SIP_INVITE,SUCCESS,NORMAL
2026-07-01 21:00:00,UE333,XYZ401,PDU_RELEASE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 22:00:00,UE334,XYZ403,SIP_INVITE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 23:00:00,UE335,XYZ402,PDU_RELEASE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 00:00:00,UE336,XYZ402,SIP_INVITE,DROP,NORMAL
2026-07-01 01:00:00,UE337,XYZ402,PDU_RELEASE,DROP,NORMAL
2026-07-01 02:00:00,UE338,XYZ403,SIP_INVITE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 03:00:00,UE339,XYZ401,PDU_RELEASE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 04:00:00,UE340,XYZ403,PDU_RELEASE,DROP,QOS_FLOW_FAIL
2026-07-01 05:00:00,UE341,XYZ402,SIP_BYE,DROP,IMS_TIMEOUT
2026-07-01 06:00:00,UE342,XYZ403,SIP_INVITE,SUCCESS,IMS_TIMEOUT
2026-07-01 07:00:00,UE343,XYZ401,SIP_INVITE,SUCCESS,IMS_TIMEOUT
2026-07-01 08:00:00,UE344,XYZ401,SIP_INVITE,SUCCESS,NORMAL
2026-07-01 09:00:00,UE345,XYZ403,SIP_INVITE,DROP,NORMAL
2026-07-01 10:00:00,UE346,XYZ402,PDU_RELEASE,DROP,QOS_FLOW_FAIL
2026-07-01 11:00:00,UE347,XYZ403,SIP_INVITE,DROP,IMS_TIMEOUT
2026-07-01 12:00:00,UE348,XYZ402,SIP_INVITE,SUCCESS,IMS_TIMEOUT
2026-07-01 13:00:00,UE349,XYZ403,SIP_BYE,DROP,NORMAL
2026-07-01 14:00:00,UE350,XYZ403,SIP_BYE,DROP,NORMAL
2026-07-01 15:00:00,UE351,XYZ403,SIP_INVITE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 16:00:00,UE352,XYZ402,SIP_INVITE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 17:00:00,UE353,XYZ401,SIP_BYE,DROP,QOS_FLOW_FAIL
2026-07-01 18:00:00,UE354,XYZ402,PDU_RELEASE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 19:00:00,UE355,XYZ403,SIP_INVITE,DROP,QOS_FLOW_FAIL
2026-07-01 20:00:00,UE356,XYZ402,SIP_INVITE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 21:00:00,UE357,XYZ401,SIP_BYE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 22:00:00,UE358,XYZ403,PDU_RELEASE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 23:00:00,UE359,XYZ403,SIP_INVITE,DROP,QOS_FLOW_FAIL
2026-07-01 00:00:00,UE360,XYZ401,SIP_INVITE,SUCCESS,IMS_TIMEOUT
2026-07-01 01:00:00,UE361,XYZ401,PDU_RELEASE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 02:00:00,UE362,XYZ403,PDU_RELEASE,DROP,QOS_FLOW_FAIL
2026-07-01 03:00:00,UE363,XYZ402,SIP_BYE,DROP,IMS_TIMEOUT
2026-07-01 04:00:00,UE364,XYZ401,SIP_INVITE,DROP,IMS_TIMEOUT
2026-07-01 05:00:00,UE365,XYZ403,SIP_BYE,SUCCESS,NORMAL
2026-07-01 06:00:00,UE366,XYZ401,PDU_RELEASE,DROP,QOS_FLOW_FAIL
2026-07-01 07:00:00,UE367,XYZ401,SIP_BYE,DROP,QOS_FLOW_FAIL
2026-07-01 08:00:00,UE368,XYZ403,SIP_INVITE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 09:00:00,UE369,XYZ403,PDU_RELEASE,DROP,IMS_TIMEOUT
2026-07-01 10:00:00,UE370,XYZ401,SIP_BYE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 11:00:00,UE371,XYZ402,PDU_RELEASE,SUCCESS,NORMAL
2026-07-01 12:00:00,UE372,XYZ402,SIP_INVITE,SUCCESS,NORMAL
2026-07-01 13:00:00,UE373,XYZ401,SIP_BYE,SUCCESS,IMS_TIMEOUT
2026-07-01 14:00:00,UE374,XYZ403,SIP_BYE,SUCCESS,IMS_TIMEOUT
2026-07-01 15:00:00,UE375,XYZ403,PDU_RELEASE,SUCCESS,IMS_TIMEOUT
2026-07-01 16:00:00,UE376,XYZ402,SIP_INVITE,SUCCESS,IMS_TIMEOUT
2026-07-01 17:00:00,UE377,XYZ403,SIP_BYE,DROP,IMS_TIMEOUT
2026-07-01 18:00:00,UE378,XYZ403,PDU_RELEASE,DROP,IMS_TIMEOUT
2026-07-01 19:00:00,UE379,XYZ401,SIP_BYE,SUCCESS,NORMAL
2026-07-01 20:00:00,UE380,XYZ402,SIP_BYE,DROP,NORMAL
2026-07-01 21:00:00,UE381,XYZ402,SIP_BYE,SUCCESS,IMS_TIMEOUT
2026-07-01 22:00:00,UE382,XYZ402,SIP_INVITE,SUCCESS,IMS_TIMEOUT
2026-07-01 23:00:00,UE383,XYZ403,SIP_BYE,DROP,QOS_FLOW_FAIL
2026-07-01 00:00:00,UE384,XYZ402,PDU_RELEASE,SUCCESS,IMS_TIMEOUT
2026-07-01 01:00:00,UE385,XYZ402,SIP_BYE,SUCCESS,NORMAL
2026-07-01 02:00:00,UE386,XYZ401,SIP_INVITE,DROP,NORMAL
2026-07-01 03:00:00,UE387,XYZ402,PDU_RELEASE,DROP,NORMAL
2026-07-01 04:00:00,UE388,XYZ403,SIP_INVITE,SUCCESS,NORMAL
2026-07-01 05:00:00,UE389,XYZ403,SIP_BYE,DROP,IMS_TIMEOUT
2026-07-01 06:00:00,UE390,XYZ401,SIP_INVITE,DROP,QOS_FLOW_FAIL
2026-07-01 07:00:00,UE391,XYZ403,PDU_RELEASE,DROP,IMS_TIMEOUT
2026-07-01 08:00:00,UE392,XYZ403,SIP_BYE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 09:00:00,UE393,XYZ403,SIP_INVITE,DROP,QOS_FLOW_FAIL
2026-07-01 10:00:00,UE394,XYZ401,PDU_RELEASE,DROP,NORMAL
2026-07-01 11:00:00,UE395,XYZ403,PDU_RELEASE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 12:00:00,UE396,XYZ401,PDU_RELEASE,SUCCESS,IMS_TIMEOUT
2026-07-01 13:00:00,UE397,XYZ401,SIP_BYE,DROP,IMS_TIMEOUT
2026-07-01 14:00:00,UE398,XYZ403,PDU_RELEASE,SUCCESS,NORMAL
2026-07-01 15:00:00,UE399,XYZ403,PDU_RELEASE,DROP,NORMAL
2026-07-01 16:00:00,UE400,XYZ402,SIP_BYE,DROP,IMS_TIMEOUT
2026-07-01 17:00:00,UE401,XYZ401,SIP_BYE,DROP,IMS_TIMEOUT
2026-07-01 18:00:00,UE402,XYZ403,SIP_INVITE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 19:00:00,UE403,XYZ402,SIP_BYE,SUCCESS,NORMAL
2026-07-01 20:00:00,UE404,XYZ403,SIP_INVITE,DROP,QOS_FLOW_FAIL
2026-07-01 21:00:00,UE405,XYZ402,PDU_RELEASE,SUCCESS,NORMAL
2026-07-01 22:00:00,UE406,XYZ403,SIP_INVITE,SUCCESS,IMS_TIMEOUT
2026-07-01 23:00:00,UE407,XYZ401,SIP_BYE,DROP,IMS_TIMEOUT
2026-07-01 00:00:00,UE408,XYZ402,SIP_BYE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 01:00:00,UE409,XYZ401,PDU_RELEASE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 02:00:00,UE410,XYZ401,SIP_INVITE,DROP,IMS_TIMEOUT
2026-07-01 03:00:00,UE411,XYZ403,SIP_BYE,DROP,IMS_TIMEOUT
2026-07-01 04:00:00,UE412,XYZ403,SIP_BYE,DROP,NORMAL
2026-07-01 05:00:00,UE413,XYZ403,SIP_INVITE,DROP,IMS_TIMEOUT
2026-07-01 06:00:00,UE414,XYZ402,SIP_BYE,DROP,NORMAL
2026-07-01 07:00:00,UE415,XYZ402,PDU_RELEASE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 08:00:00,UE416,XYZ401,SIP_INVITE,SUCCESS,IMS_TIMEOUT
2026-07-01 09:00:00,UE417,XYZ401,SIP_INVITE,SUCCESS,IMS_TIMEOUT
2026-07-01 10:00:00,UE418,XYZ403,PDU_RELEASE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 11:00:00,UE419,XYZ401,SIP_INVITE,SUCCESS,NORMAL
2026-07-01 12:00:00,UE420,XYZ402,PDU_RELEASE,DROP,IMS_TIMEOUT
2026-07-01 13:00:00,UE421,XYZ403,SIP_BYE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 14:00:00,UE422,XYZ403,PDU_RELEASE,DROP,NORMAL
2026-07-01 15:00:00,UE423,XYZ401,SIP_BYE,SUCCESS,IMS_TIMEOUT
2026-07-01 16:00:00,UE424,XYZ403,SIP_INVITE,DROP,NORMAL
2026-07-01 17:00:00,UE425,XYZ402,SIP_INVITE,SUCCESS,NORMAL
2026-07-01 18:00:00,UE426,XYZ401,SIP_INVITE,DROP,QOS_FLOW_FAIL
2026-07-01 19:00:00,UE427,XYZ401,PDU_RELEASE,DROP,NORMAL
2026-07-01 20:00:00,UE428,XYZ401,PDU_RELEASE,SUCCESS,NORMAL
2026-07-01 21:00:00,UE429,XYZ401,SIP_INVITE,SUCCESS,NORMAL
2026-07-01 22:00:00,UE430,XYZ402,PDU_RELEASE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 23:00:00,UE431,XYZ402,SIP_INVITE,SUCCESS,IMS_TIMEOUT
2026-07-01 00:00:00,UE432,XYZ403,PDU_RELEASE,SUCCESS,NORMAL
2026-07-01 01:00:00,UE433,XYZ403,SIP_BYE,SUCCESS,IMS_TIMEOUT
2026-07-01 02:00:00,UE434,XYZ401,SIP_BYE,SUCCESS,NORMAL
2026-07-01 03:00:00,UE435,XYZ403,PDU_RELEASE,SUCCESS,NORMAL
2026-07-01 04:00:00,UE436,XYZ402,PDU_RELEASE,DROP,NORMAL
2026-07-01 05:00:00,UE437,XYZ401,PDU_RELEASE,DROP,IMS_TIMEOUT
2026-07-01 06:00:00,UE438,XYZ403,PDU_RELEASE,SUCCESS,IMS_TIMEOUT
2026-07-01 07:00:00,UE439,XYZ402,SIP_INVITE,SUCCESS,NORMAL
2026-07-01 08:00:00,UE440,XYZ403,SIP_BYE,SUCCESS,NORMAL
2026-07-01 09:00:00,UE441,XYZ401,SIP_INVITE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 10:00:00,UE442,XYZ402,SIP_BYE,SUCCESS,IMS_TIMEOUT
2026-07-01 11:00:00,UE443,XYZ403,PDU_RELEASE,DROP,IMS_TIMEOUT
2026-07-01 12:00:00,UE444,XYZ401,SIP_BYE,DROP,QOS_FLOW_FAIL
2026-07-01 13:00:00,UE445,XYZ402,PDU_RELEASE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 14:00:00,UE446,XYZ403,PDU_RELEASE,DROP,IMS_TIMEOUT
2026-07-01 15:00:00,UE447,XYZ401,PDU_RELEASE,DROP,NORMAL
2026-07-01 16:00:00,UE448,XYZ403,SIP_BYE,DROP,NORMAL
2026-07-01 17:00:00,UE449,XYZ401,PDU_RELEASE,DROP,QOS_FLOW_FAIL
2026-07-01 18:00:00,UE450,XYZ401,SIP_BYE,SUCCESS,NORMAL
2026-07-01 19:00:00,UE451,XYZ403,SIP_INVITE,DROP,QOS_FLOW_FAIL
2026-07-01 20:00:00,UE452,XYZ401,PDU_RELEASE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 21:00:00,UE453,XYZ402,SIP_INVITE,DROP,NORMAL
2026-07-01 22:00:00,UE454,XYZ402,SIP_INVITE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 23:00:00,UE455,XYZ402,PDU_RELEASE,SUCCESS,NORMAL
2026-07-01 00:00:00,UE456,XYZ401,PDU_RELEASE,DROP,QOS_FLOW_FAIL
2026-07-01 01:00:00,UE457,XYZ401,PDU_RELEASE,SUCCESS,IMS_TIMEOUT
2026-07-01 02:00:00,UE458,XYZ403,SIP_BYE,DROP,NORMAL
2026-07-01 03:00:00,UE459,XYZ403,SIP_INVITE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 04:00:00,UE460,XYZ401,PDU_RELEASE,SUCCESS,NORMAL
2026-07-01 05:00:00,UE461,XYZ401,SIP_BYE,DROP,QOS_FLOW_FAIL
2026-07-01 06:00:00,UE462,XYZ402,PDU_RELEASE,DROP,QOS_FLOW_FAIL
2026-07-01 07:00:00,UE463,XYZ401,PDU_RELEASE,SUCCESS,NORMAL
2026-07-01 08:00:00,UE464,XYZ403,SIP_INVITE,DROP,IMS_TIMEOUT
2026-07-01 09:00:00,UE465,XYZ401,SIP_BYE,DROP,QOS_FLOW_FAIL
2026-07-01 10:00:00,UE466,XYZ401,SIP_INVITE,SUCCESS,NORMAL
2026-07-01 11:00:00,UE467,XYZ401,SIP_BYE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 12:00:00,UE468,XYZ403,SIP_INVITE,SUCCESS,NORMAL
2026-07-01 13:00:00,UE469,XYZ403,SIP_BYE,DROP,QOS_FLOW_FAIL
2026-07-01 14:00:00,UE470,XYZ401,SIP_BYE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 15:00:00,UE471,XYZ401,SIP_INVITE,DROP,IMS_TIMEOUT
2026-07-01 16:00:00,UE472,XYZ401,PDU_RELEASE,DROP,NORMAL
2026-07-01 17:00:00,UE473,XYZ403,SIP_BYE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 18:00:00,UE474,XYZ402,PDU_RELEASE,DROP,QOS_FLOW_FAIL
2026-07-01 19:00:00,UE475,XYZ402,PDU_RELEASE,SUCCESS,NORMAL
2026-07-01 20:00:00,UE476,XYZ401,PDU_RELEASE,SUCCESS,IMS_TIMEOUT
2026-07-01 21:00:00,UE477,XYZ402,SIP_BYE,DROP,QOS_FLOW_FAIL
2026-07-01 22:00:00,UE478,XYZ401,SIP_BYE,DROP,IMS_TIMEOUT
2026-07-01 23:00:00,UE479,XYZ401,PDU_RELEASE,DROP,NORMAL
2026-07-01 00:00:00,UE480,XYZ403,SIP_INVITE,DROP,QOS_FLOW_FAIL
2026-07-01 01:00:00,UE481,XYZ401,SIP_BYE,DROP,QOS_FLOW_FAIL
2026-07-01 02:00:00,UE482,XYZ403,SIP_INVITE,DROP,IMS_TIMEOUT
2026-07-01 03:00:00,UE483,XYZ401,PDU_RELEASE,SUCCESS,NORMAL
2026-07-01 04:00:00,UE484,XYZ401,SIP_BYE,SUCCESS,IMS_TIMEOUT
2026-07-01 05:00:00,UE485,XYZ401,SIP_INVITE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 06:00:00,UE486,XYZ402,SIP_INVITE,SUCCESS,NORMAL
2026-07-01 07:00:00,UE487,XYZ401,PDU_RELEASE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 08:00:00,UE488,XYZ401,SIP_BYE,SUCCESS,IMS_TIMEOUT
2026-07-01 09:00:00,UE489,XYZ401,SIP_INVITE,DROP,QOS_FLOW_FAIL
2026-07-01 10:00:00,UE490,XYZ403,PDU_RELEASE,DROP,NORMAL
2026-07-01 11:00:00,UE491,XYZ403,SIP_INVITE,DROP,NORMAL
2026-07-01 12:00:00,UE492,XYZ402,SIP_BYE,SUCCESS,IMS_TIMEOUT
2026-07-01 13:00:00,UE493,XYZ403,SIP_INVITE,SUCCESS,NORMAL
2026-07-01 14:00:00,UE494,XYZ401,PDU_RELEASE,SUCCESS,NORMAL
2026-07-01 15:00:00,UE495,XYZ403,SIP_INVITE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 16:00:00,UE496,XYZ402,SIP_INVITE,SUCCESS,NORMAL
2026-07-01 17:00:00,UE497,XYZ403,PDU_RELEASE,DROP,QOS_FLOW_FAIL
2026-07-01 18:00:00,UE498,XYZ401,SIP_BYE,SUCCESS,QOS_FLOW_FAIL
2026-07-01 19:00:00,UE499,XYZ401,SIP_BYE,DROP,QOS_FLOW_FAIL
