timestamp,cell_id,ho_attempt,rach_attempt,dl_tp,ul_tp,cqi,ho_success,rach_success
2026-07-01 09:03:00,XYZ406,1719,687,162,71,10,1628,660
2026-07-01 09:03:00,XYZ402,1598,806,429,119,3,1280,741
2026-07-01 09:04:00,XYZ402,1824,331,775,119,13,1641,315
2026-07-01 09:04:00,XYZ406,1292,310,719,129,6,1045,262
2026-07-01 09:04:00,XYZ407,1582,248,167,119,15,1542,203
2026-07-01 09:04:00,XYZ408,513,277,149,51,15,471,258
2026-07-01 09:04:00,XYZ410,921,549,548,148,7,880,478
2026-07-01 09:05:00,XYZ406,1300,897,617,13,4,1069,803
2026-07-01 09:05:00,XYZ407,1418,257,171,145,6,1222,225
2026-07-01 09:05:00,XYZ408,1385,797,327,141,14,1146,676
2026-07-01 09:05:00,XYZ410,1107,924,427,40,4,1061,798
2026-07-01 09:06:00,XYZ406,1052,939,342,38,12,974,825
2026-07-01 09:06:00,XYZ408,1187,239,203,106,10,995,196
2026-07-01 09:06:00,XYZ410,984,849,736,105,15,962,701
2026-07-01 09:07:00,XYZ406,977,395,82,41,12,866,365
2026-07-01 10:00:00,XYZ401,1271,692,219,64,13,1173,672
2026-07-01 10:00:00,XYZ402,970,836,625,58,10,956,700
2026-07-01 10:00:00,XYZ403,1698,644,268,118,5,1486,610
2026-07-01 10:00:00,XYZ404,626,793,158,48,14,541,684
2026-07-01 10:00:00,XYZ405,931,354,437,94,2,814,334
2026-07-01 10:00:00,XYZ406,1702,626,595,96,14,1668,569
2026-07-01 10:00:00,XYZ407,1160,821,421,138,2,1135,658
2026-07-01 10:00:00,XYZ408,1586,355,50,93,7,1459,330
2026-07-01 10:00:00,XYZ409,681,425,138,111,6,668,364
2026-07-01 10:00:00,XYZ410,1457,963,245,132,9,1332,789
2026-07-01 10:01:00,XYZ410,1668,943,392,96,1,1628,850
2026-07-01 10:01:00,XYZ409,1025,624,637,92,12,991,541
2026-07-01 10:01:00,XYZ407,1796,797,102,57,2,1725,762
2026-07-01 10:01:00,XYZ406,1470,323,670,103,11,1344,304
2026-07-01 10:01:00,XYZ408,629,714,798,42,7,610,675
2026-07-01 10:01:00,XYZ404,1531,881,671,110,11,1247,781
2026-07-01 10:01:00,XYZ401,1784,441,148,146,12,1690,388
2026-07-01 10:01:00,XYZ402,965,604,427,92,7,905,556
2026-07-01 10:01:00,XYZ405,1447,559,584,68,11,1348,518
2026-07-01 10:01:00,XYZ403,1433,408,396,122,13,1363,347
2026-07-01 10:02:00,XYZ401,1291,335,486,55,10,1095,313
2026-07-01 10:02:00,XYZ402,1228,219,343,37,7,1147,210
2026-07-01 10:02:00,XYZ403,905,749,90,19,2,813,691
2026-07-01 10:02:00,XYZ404,1481,666,122,72,1,1371,639
2026-07-01 10:02:00,XYZ405,1088,254,740,113,8,938,240
2026-07-01 10:02:00,XYZ406,1423,273,103,145,6,1141,230
2026-07-01 10:02:00,XYZ407,1280,685,439,123,11,1224,658
2026-07-01 10:02:00,XYZ410,1199,551,514,39,3,1083,450
2026-07-01 10:03:00,XYZ410,1415,323,537,48,2,1224,311
2026-07-01 10:03:00,XYZ406,1807,376,282,22,11,1783,335
2026-07-01 10:03:00,XYZ404,1582,810,613,103,8,1348,670
2026-07-01 10:03:00,XYZ405,1893,549,150,49,1,1670,528
2026-07-01 10:03:00,XYZ402,919,607,237,128,14,755,550
2026-07-01 10:03:00,XYZ401,760,929,665,86,11,626,807
2026-07-01 10:03:00,XYZ403,630,605,299,57,10,611,486
2026-07-01 10:04:00,XYZ402,1821,889,104,146,4,1623,878
2026-07-01 10:04:00,XYZ403,871,316,307,50,9,714,267
2026-07-01 10:04:00,XYZ410,1383,662,705,22,10,1233,597
2026-07-01 10:05:00,XYZ403,848,634,566,62,2,708,556
2026-07-01 10:05:00,XYZ410,1937,207,380,112,6,1792,191
2026-07-01 10:06:00,XYZ403,1746,966,529,49,2,1563,870
2026-07-01 10:07:00,XYZ403,1951,995,326,81,6,1841,862
2026-07-01 11:00:00,XYZ410,1705,220,90,19,13,1371,179
2026-07-01 11:00:00,XYZ409,1752,342,502,79,6,1486,318
2026-07-01 11:00:00,XYZ408,1629,596,582,90,6,1342,583
2026-07-01 11:00:00,XYZ407,1332,783,475,34,8,1108,685
2026-07-01 11:00:00,XYZ406,1642,366,543,85,13,1370,316
2026-07-01 11:00:00,XYZ404,1519,855,738,93,11,1271,702
2026-07-01 11:00:00,XYZ401,1883,490,689,125,4,1787,460
2026-07-01 11:00:00,XYZ405,1954,976,535,98,7,1843,922
2026-07-01 11:00:00,XYZ403,1300,735,258,68,8,1102,628
2026-07-01 11:00:00,XYZ402,715,426,603,55,15,630,395
2026-07-01 11:01:00,XYZ401,568,699,600,107,15,477,674
2026-07-01 11:01:00,XYZ402,615,699,470,102,9,587,623
2026-07-01 11:01:00,XYZ404,1833,412,173,105,4,1612,342
2026-07-01 11:01:00,XYZ406,1020,907,223,36,6,991,844
2026-07-01 11:01:00,XYZ407,533,553,410,21,7,500,492
2026-07-01 11:01:00,XYZ408,1509,497,456,78,7,1353,443
2026-07-01 11:01:00,XYZ409,1336,903,151,91,7,1153,842
2026-07-01 11:01:00,XYZ410,1612,874,704,138,6,1465,750
2026-07-01 11:01:00,XYZ405,968,872,703,74,8,884,859
2026-07-01 11:02:00,XYZ410,614,607,233,71,6,556,554
2026-07-01 11:02:00,XYZ407,1434,681,130,48,3,1214,599
2026-07-01 11:02:00,XYZ408,880,437,314,66,12,764,386
2026-07-01 11:02:00,XYZ405,983,825,376,67,2,903,723
2026-07-01 11:02:00,XYZ404,1439,718,568,49,13,1358,610
2026-07-01 11:02:00,XYZ401,976,808,470,123,14,866,771
2026-07-01 11:02:00,XYZ406,1420,486,683,86,11,1338,390
2026-07-01 11:03:00,XYZ401,506,719,740,66,3,412,621
2026-07-01 11:03:00,XYZ405,1794,561,582,143,15,1593,531
2026-07-01 11:03:00,XYZ406,1365,569,71,68,13,1298,562
2026-07-01 11:03:00,XYZ407,1204,291,674,142,12,995,260
2026-07-01 11:03:00,XYZ408,1653,606,407,109,11,1361,499
2026-07-01 11:03:00,XYZ410,1759,433,457,44,4,1539,358
2026-07-01 11:04:00,XYZ410,1477,274,222,20,1,1319,224
2026-07-01 11:04:00,XYZ401,613,707,382,26,13,494,682
2026-07-01 11:04:00,XYZ406,1215,382,551,137,13,1192,367
2026-07-01 11:04:00,XYZ407,1918,431,153,42,13,1702,380
2026-07-01 11:04:00,XYZ408,1773,817,279,20,3,1433,685
2026-07-01 11:05:00,XYZ410,1254,903,699,102,2,1134,885
2026-07-01 11:05:00,XYZ406,1817,225,607,21,9,1589,213
2026-07-01 11:05:00,XYZ407,1644,728,578,54,10,1380,638
2026-07-01 11:06:00,XYZ410,1972,504,244,129,3,1795,413
2026-07-01 11:07:00,XYZ410,1084,419,309,141,15,982,347
2026-07-01 12:00:00,XYZ410,1540,670,633,135,12,1410,578
2026-07-01 12:00:00,XYZ409,1468,202,483,102,15,1338,195
2026-07-01 12:00:00,XYZ408,1508,478,719,93,10,1318,413
2026-07-01 12:00:00,XYZ407,895,952,611,121,1,851,873
2026-07-01 12:00:00,XYZ406,693,235,492,104,5,618,223
2026-07-01 12:00:00,XYZ404,1163,606,356,68,1,1147,502
2026-07-01 12:00:00,XYZ403,812,351,324,121,15,669,338
2026-07-01 12:00:00,XYZ402,1791,777,90,147,10,1503,699
2026-07-01 12:00:00,XYZ401,1409,830,252,60,5,1322,728
2026-07-01 12:00:00,XYZ405,607,541,569,109,2,511,507
2026-07-01 12:01:00,XYZ407,1199,977,398,71,10,1127,869
2026-07-01 12:01:00,XYZ410,959,846,433,49,1,917,755
2026-07-01 12:01:00,XYZ409,534,460,614,103,13,502,394
2026-07-01 12:01:00,XYZ408,1060,847,240,118,11,968,837
2026-07-01 12:01:00,XYZ406,1886,741,702,144,2,1516,683
2026-07-01 12:01:00,XYZ401,1835,937,446,98,3,1566,897
2026-07-01 12:01:00,XYZ404,1920,716,79,140,9,1832,579
2026-07-01 12:01:00,XYZ403,1051,980,608,89,5,1038,842
2026-07-01 12:01:00,XYZ402,1494,591,317,122,5,1285,566
2026-07-01 12:01:00,XYZ405,1197,682,69,26,2,1023,559
2026-07-01 12:02:00,XYZ406,632,519,780,137,6,620,511
2026-07-01 12:02:00,XYZ410,1020,801,71,95,7,825,665
2026-07-01 12:02:00,XYZ408,1384,892,84,142,7,1227,877
2026-07-01 12:02:00,XYZ405,991,385,452,65,5,835,357
2026-07-01 12:02:00,XYZ407,1513,336,798,107,5,1362,301
2026-07-01 12:02:00,XYZ403,502,944,403,125,13,412,877
2026-07-01 12:02:00,XYZ404,1448,725,483,101,9,1161,705
2026-07-01 12:02:00,XYZ402,817,459,617,116,10,782,417
2026-07-01 12:02:00,XYZ401,1787,312,353,93,7,1673,255
2026-07-01 12:03:00,XYZ402,1473,287,237,144,1,1264,250
2026-07-01 12:03:00,XYZ403,1417,965,450,121,1,1294,799
2026-07-01 12:03:00,XYZ404,1025,269,687,91,4,874,249
2026-07-01 12:03:00,XYZ406,1765,989,591,108,12,1476,934
2026-07-01 12:03:00,XYZ408,1454,988,263,28,5,1436,848
2026-07-01 12:03:00,XYZ410,1684,442,265,22,11,1571,407
2026-07-01 12:04:00,XYZ402,601,426,392,142,5,531,417
2026-07-01 12:04:00,XYZ403,1630,809,620,136,10,1344,798
2026-07-01 12:04:00,XYZ406,1640,613,168,55,1,1448,576
2026-07-01 12:04:00,XYZ410,1088,328,669,146,5,881,323
2026-07-01 12:05:00,XYZ406,1947,570,538,62,8,1841,550
2026-07-01 12:06:00,XYZ406,650,646,502,74,4,595,615
2026-07-01 12:07:00,XYZ406,1668,675,99,15,3,1451,654
2026-07-01 13:00:00,XYZ401,1084,654,425,30,10,979,541
2026-07-01 13:00:00,XYZ402,901,736,468,120,6,859,711
2026-07-01 13:00:00,XYZ403,1103,564,318,97,9,916,557
2026-07-01 13:00:00,XYZ404,736,760,576,143,6,617,616
2026-07-01 13:00:00,XYZ405,760,658,518,118,6,656,594
2026-07-01 13:00:00,XYZ406,524,818,387,50,4,427,722
2026-07-01 13:00:00,XYZ407,1832,284,695,80,2,1753,250
2026-07-01 13:00:00,XYZ408,826,343,628,145,2,725,293
2026-07-01 13:00:00,XYZ409,1676,997,136,62,7,1496,907
2026-07-01 13:00:00,XYZ410,988,329,154,82,2,885,267
2026-07-01 13:01:00,XYZ410,947,348,775,141,9,873,332
2026-07-01 13:01:00,XYZ409,659,932,465,121,1,591,856
2026-07-01 13:01:00,XYZ408,1318,436,750,88,1,1270,417
2026-07-01 13:01:00,XYZ406,1258,919,762,135,13,1035,777
2026-07-01 13:01:00,XYZ407,1749,483,713,83,13,1559,456
2026-07-01 13:01:00,XYZ404,1530,862,309,139,15,1283,723
2026-07-01 13:01:00,XYZ401,944,555,93,65,5,842,461
2026-07-01 13:01:00,XYZ402,1766,537,136,45,6,1498,475
2026-07-01 13:01:00,XYZ405,1846,863,607,34,5,1623,693
2026-07-01 13:01:00,XYZ403,1001,283,652,71,8,873,257
2026-07-01 13:02:00,XYZ401,1186,693,139,123,11,994,561
2026-07-01 13:02:00,XYZ402,1516,513,79,123,12,1328,487
2026-07-01 13:02:00,XYZ403,1234,860,788,45,15,1061,760
2026-07-01 13:02:00,XYZ404,1948,353,137,60,10,1604,285
2026-07-01 13:02:00,XYZ405,1847,613,696,53,8,1528,507
2026-07-01 13:02:00,XYZ406,744,971,242,46,14,712,890
2026-07-01 13:02:00,XYZ407,1056,337,131,57,6,894,309
2026-07-01 13:02:00,XYZ408,671,515,202,68,2,554,493
2026-07-01 13:02:00,XYZ409,1626,735,747,128,13,1422,678
2026-07-01 13:03:00,XYZ408,1535,801,211,80,15,1325,764
2026-07-01 13:03:00,XYZ409,1508,760,487,103,7,1425,721
2026-07-01 13:03:00,XYZ405,1607,243,371,31,6,1568,198
2026-07-01 13:03:00,XYZ403,1812,708,753,44,6,1587,650
2026-07-01 13:03:00,XYZ406,707,855,102,119,6,665,783
2026-07-01 13:04:00,XYZ403,1221,666,237,111,9,1196,605
2026-07-01 13:04:00,XYZ405,1841,382,589,125,14,1798,312
2026-07-01 13:04:00,XYZ406,833,838,61,86,9,716,678
2026-07-01 13:04:00,XYZ408,1682,719,620,120,6,1656,690
2026-07-01 13:05:00,XYZ403,883,265,439,116,6,780,219
2026-07-01 13:05:00,XYZ405,1365,541,205,105,15,1310,438
2026-07-01 13:05:00,XYZ406,802,496,572,37,1,790,483
2026-07-01 13:06:00,XYZ405,959,583,206,140,4,841,553
2026-07-01 14:00:00,XYZ406,1901,530,211,95,10,1786,472
2026-07-01 14:00:00,XYZ409,1247,814,608,88,7,1165,772
2026-07-01 14:00:00,XYZ408,1325,749,653,145,4,1276,658
2026-07-01 14:00:00,XYZ407,1966,278,284,56,8,1899,235
2026-07-01 14:00:00,XYZ410,1322,861,383,90,1,1156,783
2026-07-01 14:00:00,XYZ405,898,940,393,118,2,884,867
2026-07-01 14:00:00,XYZ403,1664,305,565,50,5,1634,275
2026-07-01 14:00:00,XYZ402,1660,993,260,76,4,1353,895
2026-07-01 14:00:00,XYZ401,1487,651,403,66,11,1426,563
2026-07-01 14:00:00,XYZ404,1804,841,708,22,10,1565,784
2026-07-01 14:01:00,XYZ410,1355,875,732,69,10,1124,771
2026-07-01 14:01:00,XYZ409,1915,941,439,21,14,1606,779
2026-07-01 14:01:00,XYZ407,1684,977,413,74,7,1447,933
2026-07-01 14:01:00,XYZ406,1250,853,543,11,8,1192,694
2026-07-01 14:01:00,XYZ405,1483,914,214,107,3,1464,893
2026-07-01 14:01:00,XYZ403,1889,372,695,119,2,1781,364
2026-07-01 14:01:00,XYZ402,1703,535,363,114,6,1625,479
2026-07-01 14:01:00,XYZ401,1304,479,710,74,1,1224,394
2026-07-01 14:01:00,XYZ404,1497,315,311,84,15,1235,305
2026-07-01 14:02:00,XYZ410,528,435,463,103,12,469,399
2026-07-01 14:02:00,XYZ409,1607,680,602,71,13,1446,577
2026-07-01 14:02:00,XYZ407,1280,635,158,54,8,1108,540
2026-07-01 14:02:00,XYZ406,1455,765,752,109,2,1350,701
2026-07-01 14:02:00,XYZ403,1563,216,573,140,6,1362,210
2026-07-01 14:02:00,XYZ404,1192,478,98,23,3,1084,434
2026-07-01 14:02:00,XYZ402,942,248,333,132,13,846,243
2026-07-01 14:02:00,XYZ401,1958,300,223,11,5,1886,295
2026-07-01 14:02:00,XYZ405,1230,924,628,38,1,1203,740
2026-07-01 14:03:00,XYZ409,1077,419,736,19,10,915,403
2026-07-01 14:03:00,XYZ401,546,665,251,55,15,469,654
2026-07-01 14:03:00,XYZ402,586,599,777,117,3,526,585
2026-07-01 14:03:00,XYZ403,1583,783,362,113,13,1542,759
2026-07-01 14:03:00,XYZ404,592,781,102,69,12,483,693
2026-07-01 14:03:00,XYZ405,1727,397,541,29,11,1633,328
2026-07-01 14:03:00,XYZ406,501,598,577,85,7,488,491
2026-07-01 14:03:00,XYZ407,1545,660,499,83,2,1283,606
2026-07-01 14:04:00,XYZ407,693,361,520,68,4,616,300
2026-07-01 14:04:00,XYZ404,800,644,659,105,8,773,535
2026-07-01 14:04:00,XYZ402,1190,231,749,121,13,1162,225
2026-07-01 14:05:00,XYZ402,988,812,174,85,4,886,726
2026-07-01 14:05:00,XYZ404,1243,363,717,47,4,1093,296
2026-07-01 14:05:00,XYZ407,807,959,343,51,4,759,833
2026-07-01 15:00:00,XYZ409,539,844,631,38,4,520,718
2026-07-01 15:00:00,XYZ408,1443,631,271,136,1,1219,622
2026-07-01 15:00:00,XYZ407,1671,680,708,133,8,1341,558
2026-07-01 15:00:00,XYZ406,1114,779,360,72,6,955,704
2026-07-01 15:00:00,XYZ410,1209,316,124,142,13,1031,268
2026-07-01 15:00:00,XYZ404,701,527,621,126,12,624,469
2026-07-01 15:00:00,XYZ403,1636,974,607,63,13,1353,929
2026-07-01 15:00:00,XYZ402,664,809,248,90,6,584,655
2026-07-01 15:00:00,XYZ401,1489,619,491,121,12,1344,557
2026-07-01 15:00:00,XYZ405,1513,840,309,102,4,1270,700
2026-07-01 15:01:00,XYZ410,827,353,222,56,6,700,346
2026-07-01 15:01:00,XYZ409,1730,801,635,147,11,1703,687
2026-07-01 15:01:00,XYZ408,1811,405,499,115,8,1595,351
2026-07-01 15:01:00,XYZ407,1316,797,492,56,6,1145,672
2026-07-01 15:01:00,XYZ405,601,443,392,74,5,537,436
2026-07-01 15:01:00,XYZ404,1643,621,612,113,4,1431,501
2026-07-01 15:01:00,XYZ403,1882,716,75,73,1,1744,574
2026-07-01 15:01:00,XYZ401,1433,899,374,90,14,1260,768
2026-07-01 15:01:00,XYZ406,1225,211,309,108,1,1084,170
2026-07-01 15:02:00,XYZ407,1689,869,267,52,4,1625,839
2026-07-01 15:02:00,XYZ410,1260,822,736,31,15,1048,683
2026-07-01 15:02:00,XYZ409,1470,887,403,40,10,1257,874
2026-07-01 15:02:00,XYZ406,1278,668,374,59,14,1022,602
2026-07-01 15:02:00,XYZ408,515,544,500,129,10,496,468
2026-07-01 15:02:00,XYZ404,691,371,114,68,14,673,298
2026-07-01 15:02:00,XYZ403,1815,547,351,137,4,1759,504
2026-07-01 15:02:00,XYZ401,1901,463,263,142,3,1615,420
2026-07-01 15:02:00,XYZ405,929,328,330,86,6,817,267
2026-07-01 15:03:00,XYZ401,1853,871,757,115,10,1662,808
2026-07-01 15:03:00,XYZ403,864,851,615,125,15,781,809
2026-07-01 15:03:00,XYZ408,1196,751,197,101,15,980,701
2026-07-01 15:03:00,XYZ410,1841,345,404,16,7,1563,333
2026-07-01 15:04:00,XYZ401,1647,958,569,138,15,1553,937
2026-07-01 15:04:00,XYZ403,1418,624,275,81,10,1309,559
2026-07-01 15:04:00,XYZ408,1406,935,407,147,5,1338,811
2026-07-01 15:04:00,XYZ410,1408,704,312,67,1,1179,631
2026-07-01 15:05:00,XYZ401,834,362,514,137,5,734,303
2026-07-01 15:05:00,XYZ403,1859,453,623,124,11,1567,394
2026-07-01 15:05:00,XYZ408,1982,477,523,141,1,1949,422
2026-07-01 15:06:00,XYZ408,1729,590,618,64,4,1450,549
2026-07-01 15:06:00,XYZ401,874,871,769,47,4,708,697
2026-07-01 15:07:00,XYZ408,1087,684,541,128,14,973,617
2026-07-01 16:00:00,XYZ401,1277,987,315,41,10,1178,879
2026-07-01 16:00:00,XYZ402,550,543,151,95,8,446,526
2026-07-01 16:00:00,XYZ403,1779,501,353,24,13,1618,423
2026-07-01 16:00:00,XYZ404,992,841,244,100,3,818,728
2026-07-01 16:00:00,XYZ405,613,584,599,79,6,549,493
2026-07-01 16:00:00,XYZ406,506,854,90,97,9,414,722
2026-07-01 16:00:00,XYZ407,1474,975,333,102,4,1248,812
2026-07-01 16:00:00,XYZ408,714,869,192,121,3,653,762
2026-07-01 16:00:00,XYZ409,1959,649,426,103,7,1801,567
2026-07-01 16:00:00,XYZ410,1724,627,654,89,7,1537,550
2026-07-01 16:01:00,XYZ410,1867,844,628,93,11,1620,700
2026-07-01 16:01:00,XYZ409,1577,492,376,127,12,1368,416
2026-07-01 16:01:00,XYZ408,1824,699,323,43,12,1738,685
2026-07-01 16:01:00,XYZ407,1174,687,369,84,7,958,627
2026-07-01 16:01:00,XYZ406,1990,862,382,33,15,1837,697
2026-07-01 16:01:00,XYZ405,771,984,718,27,9,739,943
2026-07-01 16:01:00,XYZ404,1812,347,578,126,14,1761,331
2026-07-01 16:01:00,XYZ403,1365,689,719,92,13,1267,559
2026-07-01 16:01:00,XYZ402,1684,323,328,131,15,1389,277
2026-07-01 16:01:00,XYZ401,1630,363,250,67,11,1403,311
2026-07-01 16:02:00,XYZ409,1894,826,239,63,13,1730,732
2026-07-01 16:02:00,XYZ408,792,959,604,80,3,706,949
2026-07-01 16:02:00,XYZ407,1484,460,775,11,9,1283,396
2026-07-01 16:02:00,XYZ406,1370,793,778,21,2,1184,726
2026-07-01 16:02:00,XYZ410,1392,753,546,94,5,1277,667
2026-07-01 16:02:00,XYZ404,852,459,607,48,9,765,370
2026-07-01 16:02:00,XYZ403,1796,372,406,119,3,1729,311
2026-07-01 16:02:00,XYZ402,1087,861,714,36,15,956,792
2026-07-01 16:02:00,XYZ401,1348,882,62,32,2,1131,835
2026-07-01 16:02:00,XYZ405,1941,419,153,108,15,1567,404
2026-07-01 16:03:00,XYZ410,1556,402,124,53,10,1298,397
2026-07-01 16:03:00,XYZ409,1554,567,414,15,15,1495,559
2026-07-01 16:03:00,XYZ408,1535,476,608,90,9,1460,394
2026-07-01 16:03:00,XYZ405,804,776,411,138,2,729,713
2026-07-01 16:03:00,XYZ403,1540,487,341,80,7,1491,443
2026-07-01 16:03:00,XYZ402,610,827,352,54,14,494,681
2026-07-01 16:03:00,XYZ401,713,604,206,141,5,575,549
2026-07-01 16:03:00,XYZ404,1486,796,631,46,14,1445,748
2026-07-01 16:04:00,XYZ401,1826,360,461,71,10,1772,321
2026-07-01 16:04:00,XYZ403,1513,408,254,12,3,1425,374
2026-07-01 16:04:00,XYZ408,1245,243,647,148,1,1009,201
2026-07-01 17:00:00,XYZ408,1552,654,555,53,10,1404,580
2026-07-01 17:00:00,XYZ410,676,598,225,31,10,597,488
2026-07-01 17:00:00,XYZ409,1539,967,259,15,9,1449,838
2026-07-01 17:00:00,XYZ407,537,925,566,57,15,484,893
2026-07-01 17:00:00,XYZ405,1260,779,767,48,10,1244,674
2026-07-01 17:00:00,XYZ403,934,857,240,112,6,786,713
2026-07-01 17:00:00,XYZ402,812,653,444,108,4,777,632
2026-07-01 17:00:00,XYZ401,841,641,771,149,11,768,575
2026-07-01 17:00:00,XYZ406,1767,313,176,83,11,1638,265
2026-07-01 17:01:00,XYZ409,1682,211,262,78,6,1619,172
2026-07-01 17:01:00,XYZ401,1023,211,480,19,7,864,201
2026-07-01 17:01:00,XYZ402,1404,730,325,109,6,1345,613
2026-07-01 17:01:00,XYZ403,1745,371,191,110,13,1416,312
2026-07-01 17:01:00,XYZ405,1612,220,390,143,8,1509,213
2026-07-01 17:01:00,XYZ406,1905,620,233,128,12,1792,521
2026-07-01 17:01:00,XYZ407,989,731,208,125,12,929,618
2026-07-01 17:01:00,XYZ408,829,618,757,113,15,691,574
2026-07-01 17:01:00,XYZ410,1463,709,124,92,11,1266,659
2026-07-01 17:02:00,XYZ410,1402,837,574,37,8,1285,720
2026-07-01 17:02:00,XYZ408,1611,401,717,122,2,1587,369
2026-07-01 17:02:00,XYZ406,1431,469,653,121,1,1266,406
2026-07-01 17:02:00,XYZ401,1963,300,251,107,9,1820,243
2026-07-01 17:02:00,XYZ403,1801,738,455,132,9,1583,636
2026-07-01 17:02:00,XYZ402,1949,581,205,17,13,1820,530
2026-07-01 17:02:00,XYZ405,1785,476,196,35,13,1595,471
2026-07-01 17:03:00,XYZ406,1336,402,422,57,6,1300,382
2026-07-01 17:03:00,XYZ408,589,358,681,49,6,568,297
2026-07-01 17:03:00,XYZ405,1832,714,80,17,4,1800,604
2026-07-01 17:03:00,XYZ410,1391,296,495,112,7,1192,281
2026-07-01 17:03:00,XYZ402,1034,419,212,113,9,829,400
2026-07-01 17:03:00,XYZ401,750,312,545,97,15,703,292
2026-07-01 17:03:00,XYZ403,1293,303,185,38,6,1233,272
2026-07-01 17:04:00,XYZ406,786,377,254,15,3,721,346
2026-07-01 17:04:00,XYZ408,655,716,490,26,11,526,580
2026-07-01 17:04:00,XYZ402,1378,455,404,148,7,1131,405
2026-07-01 17:04:00,XYZ403,725,664,418,48,11,662,554
2026-07-01 17:05:00,XYZ408,844,271,730,124,3,790,255
2026-07-01 17:05:00,XYZ403,1507,969,175,131,4,1313,938
2026-07-01 17:05:00,XYZ402,1000,213,108,94,12,867,182
2026-07-01 17:06:00,XYZ403,1023,634,74,101,5,939,562
2026-07-01 17:07:00,XYZ403,1766,772,52,29,3,1475,696
2026-07-01 18:00:00,XYZ410,616,828,499,122,7,584,803
2026-07-01 18:00:00,XYZ409,1274,654,117,24,10,1212,612
2026-07-01 18:00:00,XYZ408,775,353,538,117,10,629,338
2026-07-01 18:00:00,XYZ407,1762,558,493,72,14,1642,525
2026-07-01 18:00:00,XYZ406,1985,800,784,146,3,1812,747
2026-07-01 18:00:00,XYZ404,784,992,711,107,10,723,850
2026-07-01 18:00:00,XYZ403,1451,201,582,55,8,1333,198
2026-07-01 18:00:00,XYZ402,828,753,432,117,5,679,683
2026-07-01 18:00:00,XYZ401,1446,575,661,66,5,1176,515
2026-07-01 18:00:00,XYZ405,1749,779,733,41,3,1666,684
2026-07-01 18:01:00,XYZ407,900,237,700,23,8,761,190
2026-07-01 18:01:00,XYZ410,1675,999,623,52,1,1583,972
2026-07-01 18:01:00,XYZ409,528,829,604,33,10,465,668
2026-07-01 18:01:00,XYZ408,1313,766,321,77,14,1195,701
2026-07-01 18:01:00,XYZ406,1762,249,112,25,14,1638,241
2026-07-01 18:01:00,XYZ401,1247,900,160,79,6,1127,748
2026-07-01 18:01:00,XYZ404,774,438,776,62,12,730,404
2026-07-01 18:01:00,XYZ403,1758,359,281,52,2,1525,334
2026-07-01 18:01:00,XYZ402,1849,573,326,116,3,1624,503
2026-07-01 18:01:00,XYZ405,526,747,622,143,15,472,604
2026-07-01 18:02:00,XYZ407,621,337,77,59,14,506,294
2026-07-01 18:02:00,XYZ410,1631,978,221,82,15,1534,833
2026-07-01 18:02:00,XYZ409,827,399,706,73,14,817,375
2026-07-01 18:02:00,XYZ405,1324,696,126,89,11,1309,596
2026-07-01 18:02:00,XYZ406,1457,948,607,31,15,1386,782
2026-07-01 18:02:00,XYZ403,1855,942,726,58,7,1567,850
2026-07-01 18:02:00,XYZ402,1918,828,128,41,10,1582,811
2026-07-01 18:02:00,XYZ401,616,832,520,134,4,567,723
2026-07-01 18:02:00,XYZ404,715,431,715,133,3,616,362
2026-07-01 18:03:00,XYZ403,1504,347,533,27,3,1377,329
2026-07-01 18:03:00,XYZ404,1417,885,598,18,15,1351,795
2026-07-01 18:03:00,XYZ405,578,797,633,89,2,559,711
2026-07-01 18:03:00,XYZ406,1210,465,612,83,5,1021,432
2026-07-01 18:03:00,XYZ409,1890,713,75,67,3,1524,683
2026-07-01 18:03:00,XYZ410,925,536,97,45,4,829,457
2026-07-01 18:04:00,XYZ410,882,962,707,82,12,725,788
2026-07-01 18:04:00,XYZ404,621,387,224,127,3,507,380
2026-07-01 18:04:00,XYZ405,1019,648,386,84,2,901,640
2026-07-01 18:04:00,XYZ406,1663,382,606,44,1,1494,348
2026-07-01 18:05:00,XYZ405,794,831,747,69,1,722,778
2026-07-01 18:05:00,XYZ404,874,753,259,104,14,777,703
2026-07-01 19:00:00,XYZ401,1222,788,276,77,7,1110,758
2026-07-01 19:00:00,XYZ402,1819,924,620,83,3,1756,911
2026-07-01 19:00:00,XYZ403,864,777,606,48,9,844,659
2026-07-01 19:00:00,XYZ404,1752,863,122,31,9,1717,848
2026-07-01 19:00:00,XYZ405,1330,884,550,147,9,1209,751
2026-07-01 19:00:00,XYZ406,1494,327,98,43,4,1236,312
2026-07-01 19:00:00,XYZ407,900,736,167,123,10,789,681
2026-07-01 19:00:00,XYZ408,562,914,322,77,14,490,899
2026-07-01 19:00:00,XYZ409,1436,420,413,112,7,1224,362
2026-07-01 19:00:00,XYZ410,1576,417,250,105,14,1520,389
2026-07-01 19:01:00,XYZ409,900,312,50,136,11,731,250
2026-07-01 19:01:00,XYZ406,885,617,515,147,8,739,583
2026-07-01 19:01:00,XYZ410,966,980,253,105,10,780,896
2026-07-01 19:01:00,XYZ405,1810,652,311,106,12,1547,550
2026-07-01 19:01:00,XYZ408,1079,596,582,27,10,870,571
2026-07-01 19:01:00,XYZ403,1393,889,90,143,5,1293,715
