timestamp,ue_id,latitude,longitude,site_id,cell_id,sector,pci,distance_miles,serving_ssb,neighbor_ssb,beam_id,beam_azimuth_deg,beam_width_deg,beam_electrical_tilt_deg,beam_mechanical_tilt_deg,beam_switch_count,beam_switch_rate_per_min,rsrp_dbm,rsrq_db,sinr_db,cqi,mcs_dl,mcs_ul,bler_dl_pct,bler_ul_pct,dl_tp_mbps,ul_tp_mbps,latency_ms,prb_dl_pct,prb_ul_pct,ho_status,coverage_status,beam_health_score
2026-07-01 11:00:00,UE00443,32.926196070793296,-96.99168398834459,SITE01,XYZ403,A,102,0.716,SSB_6,SSB_1,6,300,30,6,2,26,5.2,-87,-10,14,10,20,18,6.64,5.31,418,75,104,48,65,SUCCESS,Fair,73
2026-07-01 12:00:00,UE00444,32.92650392171,-97.03153317439087,SITE01,XYZ401,A,100,2.747,SSB_1,SSB_2,1,0,30,6,2,1,0.2,-111,-10,0,4,14,12,12.38,9.9,164,34,87,46,15,EXEC_FAILURE,Good,20
2026-07-01 13:00:00,UE00445,32.91781166518519,-96.95429795991767,SITE01,XYZ402,C,101,2.148,SSB_2,SSB_3,2,60,30,6,2,17,3.4,-102,-10,0,4,14,12,11.64,9.31,199,26,16,95,36,SUCCESS,Poor,21
2026-07-01 14:00:00,UE00446,32.926009168723425,-96.93864350198868,SITE01,XYZ403,B,102,2.767,SSB_3,SSB_4,3,120,30,6,2,2,0.4,-120,-10,2,5,15,13,11.92,9.54,183,41,69,94,78,SUCCESS,Good,28
2026-07-01 15:00:00,UE00447,32.965143353657496,-96.98189119475552,SITE01,XYZ401,A,100,2.086,SSB_4,SSB_5,4,180,30,6,2,14,2.8,-108,-10,2,5,15,13,11.51,9.21,202,46,112,30,79,EXEC_FAILURE,Good,28
2026-07-01 16:00:00,UE00448,32.91213094466741,-96.97594798888704,SITE01,XYZ402,C,101,1.669,SSB_5,SSB_6,5,240,30,6,2,22,4.4,-99,-10,7,7,17,15,8.58,6.86,289,52,73,58,17,EXEC_FAILURE,Excellent,47
2026-07-01 17:00:00,UE00449,32.96779264178581,-96.9555229722287,SITE01,XYZ403,A,102,2.839,SSB_6,SSB_1,6,300,30,6,2,31,6.2,-113,-10,0,4,14,12,11.34,9.07,213,31,15,79,70,EXEC_FAILURE,Poor,21
2026-07-01 18:00:00,UE00450,32.94808892229954,-96.97319189540033,SITE01,XYZ401,A,100,1.138,SSB_1,SSB_2,1,0,30,6,2,3,0.6,-87,-10,11,9,19,17,6.28,5.02,345,76,96,69,55,PREP_FAILURE,Good,64
2026-07-01 19:00:00,UE00451,32.920348966505166,-97.02407203233861,SITE01,XYZ402,C,101,2.469,SSB_2,SSB_3,2,60,30,6,2,30,6.0,-116,-10,3,5,15,13,10.08,8.06,221,46,87,97,63,SUCCESS,Good,32
2026-07-01 20:00:00,UE00452,32.91847655366286,-97.02350529047813,SITE01,XYZ403,A,102,2.495,SSB_3,SSB_4,3,120,30,6,2,17,3.4,-115,-10,3,5,15,13,11.6,9.28,189,44,21,33,26,EXEC_FAILURE,Coverage_Hole,30
2026-07-01 21:00:00,UE00453,32.969981997098415,-97.00285541733666,SITE01,XYZ401,A,100,2.619,SSB_4,SSB_5,4,180,30,6,2,28,5.6,-111,-10,1,4,14,12,11.51,9.21,148,29,128,97,39,EXEC_FAILURE,Good,23
2026-07-01 22:00:00,UE00454,32.92987075792346,-96.97907146190428,SITE01,XYZ402,B,101,0.503,SSB_5,SSB_6,5,240,30,6,2,17,3.4,-88,-10,18,12,22,20,4.65,3.72,482,101,34,77,71,PREP_FAILURE,Coverage_Hole,89
2026-07-01 23:00:00,UE00455,32.92338168095052,-97.0079784985869,SITE01,XYZ403,A,102,1.545,SSB_6,SSB_1,6,300,30,6,2,31,6.2,-92,-10,9,8,18,16,7.27,5.82,428,75,81,49,43,EXEC_FAILURE,Good,56
2026-07-01 00:00:00,UE00456,32.95775920144041,-96.96840054681631,SITE01,XYZ401,B,100,1.845,SSB_1,SSB_2,1,0,30,6,2,8,1.6,-107,-10,12,9,19,17,6.33,5.06,483,81,75,60,58,EXEC_FAILURE,Poor,66
2026-07-01 01:00:00,UE00457,32.936560650324154,-96.9392954751465,SITE01,XYZ402,B,101,2.661,SSB_2,SSB_3,2,60,30,6,2,24,4.8,-114,-10,-5,2,12,10,13.13,10.5,94,19,115,49,85,EXEC_FAILURE,Fair,5
2026-07-01 02:00:00,UE00458,32.89219497481797,-96.97696361951228,SITE01,XYZ403,C,102,2.994,SSB_3,SSB_4,3,120,30,6,2,1,0.2,-119,-10,0,4,14,12,12.59,10.07,186,36,117,37,66,PREP_FAILURE,Poor,20
2026-07-01 03:00:00,UE00459,32.93848585160732,-96.93695917192692,SITE01,XYZ401,C,100,2.804,SSB_4,SSB_5,4,180,30,6,2,8,1.6,-112,-10,-3,3,13,11,12.64,10.11,135,20,34,44,33,SUCCESS,Fair,10
2026-07-01 04:00:00,UE00460,32.95851531827304,-96.94965852421306,SITE01,XYZ402,C,101,2.619,SSB_5,SSB_6,5,240,30,6,2,32,6.4,-117,-10,6,6,16,14,10.04,8.03,216,46,115,35,37,EXEC_FAILURE,Good,41
2026-07-01 05:00:00,UE00461,32.924098493616924,-96.96766552050786,SITE01,XYZ403,A,102,1.265,SSB_6,SSB_1,6,300,30,6,2,27,5.4,-97,-10,11,9,19,17,7.16,5.73,420,78,121,42,32,PREP_FAILURE,Coverage_Hole,63
2026-07-01 06:00:00,UE00462,32.913305480896135,-96.95339482693254,SITE01,XYZ401,B,100,2.375,SSB_1,SSB_2,1,0,30,6,2,23,4.6,-109,-10,2,5,15,13,10.97,8.78,230,46,41,60,86,PREP_FAILURE,Excellent,29
2026-07-01 07:00:00,UE00463,32.93581467879903,-96.94992897961309,SITE01,XYZ402,C,101,2.043,SSB_2,SSB_3,2,60,30,6,2,21,4.2,-106,-10,6,6,16,14,10.9,8.72,273,50,37,67,85,PREP_FAILURE,Excellent,41
2026-07-01 08:00:00,UE00464,32.90261455468187,-96.97180569850646,SITE01,XYZ403,C,102,2.368,SSB_3,SSB_4,3,120,30,6,2,33,6.6,-112,-10,4,6,16,14,9.33,7.46,259,56,116,22,73,PREP_FAILURE,Excellent,37
2026-07-01 09:00:00,UE00465,32.901789131118925,-96.96651362715511,SITE01,XYZ401,A,100,2.537,SSB_4,SSB_5,4,180,30,6,2,1,0.2,-109,-10,0,4,14,12,11.01,8.81,173,26,59,67,38,EXEC_FAILURE,Poor,21
2026-07-01 10:00:00,UE00466,32.948584235551735,-97.03431726565091,SITE01,XYZ402,B,101,2.994,SSB_5,SSB_6,5,240,30,6,2,15,3.0,-116,-10,0,4,14,12,11.08,8.86,158,37,63,83,46,EXEC_FAILURE,Good,21
2026-07-01 11:00:00,UE00467,32.95757899681117,-96.98554317753255,SITE01,XYZ403,A,102,1.556,SSB_6,SSB_1,6,300,30,6,2,0,0.0,-99,-10,12,9,19,17,7.96,6.37,429,78,81,37,23,PREP_FAILURE,Coverage_Hole,65
2026-07-01 12:00:00,UE00468,32.903309779479045,-96.95786611417562,SITE01,XYZ401,C,100,2.702,SSB_1,SSB_2,1,0,30,6,2,2,0.4,-114,-10,1,4,14,12,12.54,10.03,178,37,90,85,60,PREP_FAILURE,Coverage_Hole,22
2026-07-01 13:00:00,UE00469,32.95737223639195,-96.9934328353353,SITE01,XYZ402,C,101,1.613,SSB_2,SSB_3,2,60,30,6,2,30,6.0,-89,-10,12,9,19,17,7.29,5.83,326,85,101,21,41,EXEC_FAILURE,Good,65
2026-07-01 14:00:00,UE00470,32.9506775866,-97.02314732746316,SITE01,XYZ403,B,102,2.448,SSB_3,SSB_4,3,120,30,6,2,24,4.8,-110,-10,0,4,14,12,11.92,9.54,179,26,46,45,84,SUCCESS,Excellent,21
2026-07-01 15:00:00,UE00471,32.89671566892685,-96.99586838066696,SITE01,XYZ401,A,100,2.715,SSB_4,SSB_5,4,180,30,6,2,29,5.8,-115,-10,0,4,14,12,12.22,9.78,150,33,112,41,71,EXEC_FAILURE,Fair,20
2026-07-01 16:00:00,UE00472,32.9664643541601,-97.00156820786526,SITE01,XYZ402,B,101,2.367,SSB_5,SSB_6,5,240,30,6,2,15,3.0,-106,-10,0,4,14,12,12.73,10.18,181,34,90,96,53,SUCCESS,Poor,20
2026-07-01 17:00:00,UE00473,32.9321113932623,-97.00347143666463,SITE01,XYZ403,B,102,1.077,SSB_6,SSB_1,6,300,30,6,2,4,0.8,-91,-10,10,8,18,16,7.71,6.17,401,57,94,60,88,PREP_FAILURE,Excellent,58
2026-07-01 18:00:00,UE00474,32.911567758088765,-96.96934133883553,SITE01,XYZ401,A,100,1.862,SSB_1,SSB_2,1,0,30,6,2,32,6.4,-106,-10,6,6,16,14,9.91,7.93,308,49,35,36,37,SUCCESS,Fair,42
2026-07-01 19:00:00,UE00475,32.89371427567811,-96.99643119932908,SITE01,XYZ402,C,101,2.924,SSB_2,SSB_3,2,60,30,6,2,32,6.4,-112,-10,-3,3,13,11,12.99,10.39,133,23,118,37,87,SUCCESS,Coverage_Hole,10
2026-07-01 20:00:00,UE00476,32.96724874150826,-97.00700645511064,SITE01,XYZ403,A,102,2.556,SSB_3,SSB_4,3,120,30,6,2,23,4.6,-111,-10,3,5,15,13,11.06,8.85,230,47,25,35,75,SUCCESS,Excellent,31
2026-07-01 21:00:00,UE00477,32.931420459780476,-96.97649613267721,SITE01,XYZ401,A,100,0.563,SSB_4,SSB_5,4,180,30,6,2,16,3.2,-76,-10,22,13,23,21,2.71,2.17,572,123,20,46,34,SUCCESS,Good,100
2026-07-01 22:00:00,UE00478,32.928847530191675,-96.99750001979767,SITE01,XYZ402,C,101,0.83,SSB_5,SSB_6,5,240,30,6,2,33,6.6,-89,-10,10,8,18,16,7.57,6.06,392,75,93,45,28,PREP_FAILURE,Good,58
2026-07-01 23:00:00,UE00479,32.945687065927785,-96.95373855946384,SITE01,XYZ403,A,102,1.965,SSB_6,SSB_1,6,300,30,6,2,23,4.6,-108,-10,2,5,15,13,11.04,8.83,201,33,77,44,73,PREP_FAILURE,Good,28
2026-07-01 00:00:00,UE00480,32.89348847091164,-96.9831925283163,SITE01,XYZ401,C,100,2.869,SSB_1,SSB_2,1,0,30,6,2,27,5.4,-118,-10,-2,3,13,11,13.46,10.77,136,21,121,82,25,EXEC_FAILURE,Excellent,12
2026-07-01 01:00:00,UE00481,32.896544620598156,-96.98800804211247,SITE01,XYZ402,B,101,2.661,SSB_2,SSB_3,2,60,30,6,2,25,5.0,-116,-10,-1,3,13,11,12.57,10.06,128,26,98,34,18,PREP_FAILURE,Good,15
2026-07-01 02:00:00,UE00482,32.9435501416402,-96.99926259659489,SITE01,XYZ403,C,102,1.004,SSB_3,SSB_4,3,120,30,6,2,17,3.4,-99,-10,20,12,22,20,4.96,3.97,591,81,64,33,88,EXEC_FAILURE,Excellent,94
2026-07-01 03:00:00,UE00483,32.897946535851915,-97.00941427241129,SITE01,XYZ401,B,100,2.918,SSB_4,SSB_5,4,180,30,6,2,20,4.0,-119,-10,-2,3,13,11,12.13,9.7,118,19,57,34,62,PREP_FAILURE,Coverage_Hole,13
2026-07-01 04:00:00,UE00484,32.929630786208435,-96.96586532323633,SITE01,XYZ402,A,101,1.18,SSB_5,SSB_6,5,240,30,6,2,34,6.8,-96,-10,8,7,17,15,8.51,6.81,313,53,35,77,32,SUCCESS,Fair,50
2026-07-01 05:00:00,UE00485,32.91937045089248,-96.96517139433941,SITE01,XYZ403,B,102,1.586,SSB_6,SSB_1,6,300,30,6,2,29,5.8,-106,-10,11,9,19,17,7.45,5.96,406,71,58,49,46,PREP_FAILURE,Fair,63
2026-07-01 06:00:00,UE00486,32.9344776962108,-96.9696903643205,SITE01,XYZ401,B,100,0.899,SSB_1,SSB_2,1,0,30,6,2,17,3.4,-89,-10,17,11,21,19,4.53,3.62,547,103,96,43,22,PREP_FAILURE,Coverage_Hole,84
2026-07-01 07:00:00,UE00487,32.93650755384097,-96.94212770584319,SITE01,XYZ402,C,101,2.497,SSB_2,SSB_3,2,60,30,6,2,6,1.2,-110,-10,-4,2,12,10,14.13,11.3,72,17,54,58,76,EXEC_FAILURE,Poor,5
2026-07-01 08:00:00,UE00488,32.93924986934887,-96.97512539544796,SITE01,XYZ403,C,102,0.652,SSB_3,SSB_4,3,120,30,6,2,19,3.8,-86,-10,9,8,18,16,7.99,6.39,288,64,126,30,81,EXEC_FAILURE,Coverage_Hole,55
2026-07-01 09:00:00,UE00489,32.938685269564196,-96.96154895432994,SITE01,XYZ401,B,100,1.393,SSB_4,SSB_5,4,180,30,6,2,24,4.8,-96,-10,15,10,20,18,5.83,4.66,390,70,122,44,33,EXEC_FAILURE,Fair,76
2026-07-01 10:00:00,UE00490,32.930299818882915,-96.98111910566595,SITE01,XYZ402,C,101,0.403,SSB_5,SSB_6,5,240,30,6,2,9,1.8,-75,-10,21,13,23,21,3.33,2.66,663,92,44,41,17,SUCCESS,Excellent,100
2026-07-01 11:00:00,UE00491,32.959272293091566,-97.00535373166144,SITE01,XYZ403,A,102,2.039,SSB_6,SSB_1,6,300,30,6,2,28,5.6,-102,-10,4,6,16,14,10.88,8.7,288,51,88,74,86,SUCCESS,Poor,36
2026-07-01 12:00:00,UE00492,32.954852594490795,-97.01792735583177,SITE01,XYZ401,A,100,2.337,SSB_1,SSB_2,1,0,30,6,2,31,6.2,-103,-10,3,5,15,13,11.02,8.82,185,38,31,27,71,PREP_FAILURE,Good,31
2026-07-01 13:00:00,UE00493,32.93422447823547,-97.01369843959606,SITE01,XYZ402,C,101,1.651,SSB_2,SSB_3,2,60,30,6,2,7,1.4,-95,-10,4,6,16,14,10.4,8.32,256,38,121,54,63,PREP_FAILURE,Coverage_Hole,36
2026-07-01 14:00:00,UE00494,32.91710919474024,-96.96167973980229,SITE01,XYZ403,A,102,1.84,SSB_3,SSB_4,3,120,30,6,2,15,3.0,-97,-10,7,7,17,15,8.72,6.98,318,59,23,52,74,SUCCESS,Coverage_Hole,47
2026-07-01 15:00:00,UE00495,32.922174567417386,-96.94951986817755,SITE01,XYZ401,B,100,2.249,SSB_4,SSB_5,4,180,30,6,2,7,1.4,-106,-10,1,4,14,12,12.42,9.94,169,26,87,86,25,PREP_FAILURE,Excellent,23
2026-07-01 16:00:00,UE00496,32.95603919876351,-96.98853586632049,SITE01,XYZ402,B,101,1.462,SSB_5,SSB_6,5,240,30,6,2,0,0.0,-103,-10,7,7,17,15,8.84,7.07,263,47,18,49,26,EXEC_FAILURE,Coverage_Hole,47
2026-07-01 17:00:00,UE00497,32.911538154876084,-97.0171322580877,SITE01,XYZ403,C,102,2.459,SSB_6,SSB_1,6,300,30,6,2,28,5.6,-108,-10,2,5,15,13,11.74,9.39,217,43,117,31,21,EXEC_FAILURE,Good,28
2026-07-01 18:00:00,UE00498,32.90754187342184,-96.97398572418429,SITE01,XYZ401,A,100,2.005,SSB_1,SSB_2,1,0,30,6,2,30,6.0,-108,-10,3,5,15,13,11.7,9.36,261,40,128,47,74,EXEC_FAILURE,Excellent,30
2026-07-01 19:00:00,UE00499,32.91465959519037,-97.02568003235247,SITE01,XYZ402,A,101,2.733,SSB_2,SSB_3,2,60,30,6,2,20,4.0,-112,-10,-1,3,13,11,13.82,11.06,119,19,45,73,19,SUCCESS,Poor,14
2026-07-01 20:00:00,UE00500,32.9130053889732,-97.01930608154035,SITE01,XYZ403,B,102,2.492,SSB_3,SSB_4,3,120,30,6,2,21,4.2,-109,-10,2,5,15,13,11.02,8.82,269,36,22,71,47,PREP_FAILURE,Excellent,28
2026-07-01 21:00:00,UE00501,32.9274918603294,-96.9344307196076,SITE01,XYZ401,B,100,2.986,SSB_4,SSB_5,4,180,30,6,2,28,5.6,-125,-10,-2,3,13,11,12.88,10.3,154,25,34,35,31,EXEC_FAILURE,Coverage_Hole,13
2026-07-01 22:00:00,UE00502,32.93475364110118,-97.013538359113,SITE01,XYZ402,A,101,1.641,SSB_5,SSB_6,5,240,30,6,2,11,2.2,-102,-10,6,6,16,14,9.38,7.5,229,44,117,37,20,PREP_FAILURE,Poor,42
2026-07-01 23:00:00,UE00503,32.9627303543028,-96.97255834345962,SITE01,XYZ403,B,102,2.046,SSB_6,SSB_1,6,300,30,6,2,31,6.2,-107,-10,0,4,14,12,11.31,9.05,212,35,104,50,24,SUCCESS,Poor,21
2026-07-01 00:00:00,UE00504,32.92621722415962,-96.99480801552708,SITE01,XYZ401,C,100,0.824,SSB_1,SSB_2,1,0,30,6,2,21,4.2,-93,-10,19,12,22,20,4.91,3.93,620,103,34,70,53,SUCCESS,Good,91
2026-07-01 01:00:00,UE00505,32.903798578653706,-97.02121414807279,SITE01,XYZ402,B,101,2.999,SSB_2,SSB_3,2,60,30,6,2,22,4.4,-124,-10,-4,2,12,10,14.21,11.37,73,13,70,26,75,EXEC_FAILURE,Fair,5
2026-07-01 02:00:00,UE00506,32.92997906847214,-96.97660325196387,SITE01,XYZ403,A,102,0.608,SSB_3,SSB_4,3,120,30,6,2,17,3.4,-82,-10,13,9,19,17,7.9,6.32,367,80,122,78,76,EXEC_FAILURE,Excellent,67
2026-07-01 03:00:00,UE00507,32.9142300943499,-97.02317576115541,SITE01,XYZ401,B,100,2.626,SSB_4,SSB_5,4,180,30,6,2,16,3.2,-111,-10,3,5,15,13,11.94,9.55,244,46,90,59,33,EXEC_FAILURE,Good,30
2026-07-01 04:00:00,UE00508,32.91339250509313,-96.96786748571171,SITE01,XYZ402,C,101,1.799,SSB_5,SSB_6,5,240,30,6,2,9,1.8,-102,-10,1,4,14,12,12.67,10.14,155,29,124,74,15,SUCCESS,Poor,22
2026-07-01 05:00:00,UE00509,32.9575034084404,-97.00697715579663,SITE01,XYZ403,B,102,1.998,SSB_6,SSB_1,6,300,30,6,2,6,1.2,-108,-10,4,6,16,14,10.05,8.04,319,50,38,30,87,EXEC_FAILURE,Poor,36
2026-07-01 06:00:00,UE00510,32.96792411635489,-97.008329608704,SITE01,XYZ401,C,100,2.635,SSB_1,SSB_2,1,0,30,6,2,6,1.2,-111,-10,2,5,15,13,10.1,8.08,250,45,45,81,27,EXEC_FAILURE,Good,29
2026-07-01 07:00:00,UE00511,32.91567778053301,-96.99067566700559,SITE01,XYZ402,A,101,1.373,SSB_2,SSB_3,2,60,30,6,2,16,3.2,-93,-10,14,10,20,18,5.94,4.75,532,85,58,38,85,PREP_FAILURE,Coverage_Hole,74
2026-07-01 08:00:00,UE00512,32.939430894360775,-96.93749297911448,SITE01,XYZ403,C,102,2.779,SSB_3,SSB_4,3,120,30,6,2,28,5.6,-116,-10,-3,3,13,11,12.44,9.95,157,27,117,85,33,PREP_FAILURE,Excellent,11
2026-07-01 09:00:00,UE00513,32.91824558653366,-96.9520390962363,SITE01,XYZ401,C,100,2.243,SSB_4,SSB_5,4,180,30,6,2,9,1.8,-106,-10,3,5,15,13,11.39,9.11,240,35,111,84,79,EXEC_FAILURE,Good,31
2026-07-01 10:00:00,UE00514,32.93350137291633,-96.9770686351649,SITE01,XYZ402,A,101,0.483,SSB_5,SSB_6,5,240,30,6,2,21,4.2,-81,-10,16,11,21,19,5.19,4.15,516,84,18,55,20,SUCCESS,Coverage_Hole,81
2026-07-01 11:00:00,UE00515,32.91595350154377,-96.94993888517834,SITE01,XYZ403,B,102,2.43,SSB_6,SSB_1,6,300,30,6,2,15,3.0,-109,-10,6,6,16,14,9.9,7.92,234,50,30,48,22,EXEC_FAILURE,Excellent,42
2026-07-01 12:00:00,UE00516,32.96521327717976,-97.00720420690891,SITE01,XYZ401,B,100,2.441,SSB_1,SSB_2,1,0,30,6,2,4,0.8,-110,-10,4,6,16,14,9.88,7.9,252,52,91,46,38,EXEC_FAILURE,Fair,37
2026-07-01 13:00:00,UE00517,32.93478396538326,-97.03308505014472,SITE01,XYZ402,A,101,2.773,SSB_2,SSB_3,2,60,30,6,2,20,4.0,-117,-10,-2,3,13,11,12.5,10.0,157,24,101,83,89,SUCCESS,Excellent,13
2026-07-01 14:00:00,UE00518,32.93345777179283,-96.94955864755957,SITE01,XYZ403,B,102,2.067,SSB_3,SSB_4,3,120,30,6,2,0,0.0,-108,-10,6,6,16,14,9.17,7.34,281,39,64,41,39,SUCCESS,Good,42
2026-07-01 15:00:00,UE00519,32.92835503112344,-96.96339128206697,SITE01,XYZ401,B,100,1.345,SSB_4,SSB_5,4,180,30,6,2,11,2.2,-87,-10,11,9,19,17,7.56,6.05,448,85,25,31,56,PREP_FAILURE,Fair,62
2026-07-01 16:00:00,UE00520,32.89759188789273,-96.99948965065825,SITE01,XYZ402,B,101,2.713,SSB_5,SSB_6,5,240,30,6,2,1,0.2,-114,-10,-2,3,13,11,13.22,10.58,121,23,29,22,57,EXEC_FAILURE,Fair,12
2026-07-01 17:00:00,UE00521,32.921958906693995,-96.98495992524448,SITE01,XYZ403,B,102,0.902,SSB_6,SSB_1,6,300,30,6,2,14,2.8,-86,-10,11,9,19,17,6.38,5.1,468,70,96,21,57,PREP_FAILURE,Good,64
2026-07-01 18:00:00,UE00522,32.90048715073971,-97.00141587278384,SITE01,XYZ401,C,100,2.562,SSB_1,SSB_2,1,0,30,6,2,3,0.6,-107,-10,0,4,14,12,11.78,9.42,201,29,26,41,34,PREP_FAILURE,Excellent,21
2026-07-01 19:00:00,UE00523,32.9261634854231,-96.96977618094866,SITE01,XYZ402,A,101,1.083,SSB_2,SSB_3,2,60,30,6,2,23,4.6,-94,-10,15,10,20,18,5.13,4.1,383,91,38,73,40,PREP_FAILURE,Excellent,77
2026-07-01 20:00:00,UE00524,32.9488620795414,-97.00402837476672,SITE01,XYZ403,B,102,1.449,SSB_3,SSB_4,3,120,30,6,2,2,0.4,-92,-10,6,6,16,14,9.03,7.22,256,45,73,33,61,PREP_FAILURE,Good,42
2026-07-01 21:00:00,UE00525,32.91535478763602,-97.02312700670456,SITE01,XYZ401,A,100,2.582,SSB_4,SSB_5,4,180,30,6,2,26,5.2,-107,-10,-1,3,13,11,12.59,10.07,138,26,36,53,63,SUCCESS,Excellent,15
2026-07-01 22:00:00,UE00526,32.93580747541038,-96.95844123933156,SITE01,XYZ402,B,101,1.551,SSB_5,SSB_6,5,240,30,6,2,8,1.6,-101,-10,5,6,16,14,10.0,8.0,263,42,97,67,21,SUCCESS,Excellent,39
2026-07-01 23:00:00,UE00527,32.96639640262733,-97.01656801444224,SITE01,XYZ403,B,102,2.825,SSB_6,SSB_1,6,300,30,6,2,19,3.8,-110,-10,0,4,14,12,11.03,8.82,183,36,121,93,38,SUCCESS,Poor,21
2026-07-01 00:00:00,UE00528,32.95106196346364,-96.94598984854345,SITE01,XYZ401,A,100,2.526,SSB_1,SSB_2,1,0,30,6,2,34,6.8,-112,-10,3,5,15,13,10.29,8.23,248,44,117,29,79,PREP_FAILURE,Coverage_Hole,32
2026-07-01 01:00:00,UE00529,32.934604354683316,-97.01932118497416,SITE01,XYZ402,A,101,1.976,SSB_2,SSB_3,2,60,30,6,2,26,5.2,-104,-10,2,5,15,13,11.17,8.94,195,47,20,53,77,SUCCESS,Poor,28
2026-07-01 02:00:00,UE00530,32.92612218982537,-96.99273554074549,SITE01,XYZ403,B,102,0.754,SSB_3,SSB_4,3,120,30,6,2,14,2.8,-90,-10,16,11,21,19,5.95,4.76,503,90,50,67,42,PREP_FAILURE,Poor,81
2026-07-01 03:00:00,UE00531,32.92842456827103,-96.95216487497777,SITE01,XYZ401,A,100,1.967,SSB_4,SSB_5,4,180,30,6,2,20,4.0,-105,-10,10,8,18,16,8.98,7.18,295,60,29,23,74,SUCCESS,Poor,57
2026-07-01 04:00:00,UE00532,32.972723763312835,-97.00339975316312,SITE01,XYZ402,A,101,2.806,SSB_5,SSB_6,5,240,30,6,2,0,0.0,-113,-10,0,4,14,12,12.1,9.68,203,29,15,24,29,SUCCESS,Poor,20
2026-07-01 05:00:00,UE00533,32.918635546014386,-96.93831123380066,SITE01,XYZ403,A,102,2.942,SSB_6,SSB_1,6,300,30,6,2,34,6.8,-116,-10,-5,2,12,10,13.11,10.49,75,14,78,50,87,PREP_FAILURE,Coverage_Hole,5
2026-07-01 06:00:00,UE00534,32.949013391997056,-96.95000946585387,SITE01,XYZ401,C,100,2.255,SSB_1,SSB_2,1,0,30,6,2,24,4.8,-103,-10,4,6,16,14,10.02,8.02,221,48,23,95,88,PREP_FAILURE,Fair,36
2026-07-01 07:00:00,UE00535,32.93448543737571,-97.03066146895405,SITE01,XYZ402,A,101,2.633,SSB_2,SSB_3,2,60,30,6,2,14,2.8,-117,-10,0,4,14,12,12.92,10.34,164,36,58,27,88,PREP_FAILURE,Coverage_Hole,20
2026-07-01 08:00:00,UE00536,32.92352890681663,-96.96996819634542,SITE01,XYZ403,B,102,1.187,SSB_3,SSB_4,3,120,30,6,2,9,1.8,-98,-10,13,9,19,17,7.94,6.35,472,62,40,49,87,PREP_FAILURE,Fair,67
2026-07-01 09:00:00,UE00537,32.92042102714939,-96.94110935049578,SITE01,XYZ401,A,100,2.745,SSB_4,SSB_5,4,180,30,6,2,18,3.6,-124,-10,0,4,14,12,12.71,10.17,175,30,65,89,77,SUCCESS,Fair,20
2026-07-01 10:00:00,UE00538,32.972277477480375,-96.98741319382319,SITE01,XYZ402,C,101,2.573,SSB_5,SSB_6,5,240,30,6,2,22,4.4,-117,-10,4,6,16,14,9.45,7.56,310,54,27,85,80,SUCCESS,Poor,37
2026-07-01 11:00:00,UE00539,32.914975669251646,-96.973493539436,SITE01,XYZ403,B,102,1.541,SSB_6,SSB_1,6,300,30,6,2,31,6.2,-102,-10,12,9,19,17,6.66,5.33,370,71,54,47,51,SUCCESS,Excellent,66
2026-07-01 12:00:00,UE00540,32.92644820931309,-96.96404033500623,SITE01,XYZ401,C,100,1.361,SSB_1,SSB_2,1,0,30,6,2,15,3.0,-93,-10,10,8,18,16,8.86,7.09,317,60,80,94,55,EXEC_FAILURE,Coverage_Hole,57
2026-07-01 13:00:00,UE00541,32.903836150588226,-96.9518281162006,SITE01,XYZ402,A,101,2.893,SSB_2,SSB_3,2,60,30,6,2,29,5.8,-112,-10,-2,3,13,11,13.61,10.89,108,22,77,38,86,EXEC_FAILURE,Fair,12
2026-07-01 14:00:00,UE00542,32.95611903453726,-96.97662851846057,SITE01,XYZ403,C,102,1.537,SSB_3,SSB_4,3,120,30,6,2,31,6.2,-95,-10,7,7,17,15,9.7,7.76,312,54,34,54,67,EXEC_FAILURE,Fair,46
2026-07-01 15:00:00,UE00543,32.917321969877904,-97.02496114187947,SITE01,XYZ401,C,100,2.607,SSB_4,SSB_5,4,180,30,6,2,19,3.8,-116,-10,0,4,14,12,12.62,10.1,206,27,91,92,18,SUCCESS,Coverage_Hole,20
2026-07-01 16:00:00,UE00544,32.958919003636666,-97.01878494680902,SITE01,XYZ402,B,101,2.549,SSB_5,SSB_6,5,240,30,6,2,12,2.4,-111,-10,7,7,17,15,8.32,6.66,258,54,42,85,24,PREP_FAILURE,Coverage_Hole,48
2026-07-01 17:00:00,UE00545,32.961340569755116,-97.01979639079747,SITE01,XYZ403,B,102,2.703,SSB_6,SSB_1,6,300,30,6,2,12,2.4,-115,-10,0,4,14,12,12.13,9.7,198,27,61,35,80,SUCCESS,Fair,20
2026-07-01 18:00:00,UE00546,32.96406915144543,-96.98365840797892,SITE01,XYZ401,B,100,2.005,SSB_1,SSB_2,1,0,30,6,2,32,6.4,-106,-10,8,7,17,15,9.08,7.26,337,60,73,95,29,PREP_FAILURE,Poor,49
2026-07-01 19:00:00,UE00547,32.94352995165732,-97.00059591616807,SITE01,XYZ402,A,101,1.067,SSB_2,SSB_3,2,60,30,6,2,10,2.0,-86,-10,9,8,18,16,7.94,6.35,316,66,109,81,66,PREP_FAILURE,Excellent,55
